feature,label
Which units are best to measure the amount of rain that fell during a thunderstorm? (A) centimeters (B) degrees Celsius (C) grams (D) seconds,precipitation
Some scientists believe that the mass extinction of dinosaurs was caused by the impact of a large meteorite on Earth. This impact would have caused a darkening of the sky due to dust blown into the upper atmosphere. This darkening would have reduced the sizes of some ecosystems because of (A) longer seasons. (B) accelerated _erosion. (C) reduced photosynthesis. (D) increased number of hurricanes.,MASSEX
"A student ties a string around a weight and swings the weight in a circle around her body. If the student represents the Sun and the weight represents Earth, what does the string represent? (A) gravity (B) radiation (C) electricity (D) magnetism",MODELS
Male peacocks have large brightly colored tail feathers. What is the most likely reason for this? (A) to attract potential mates (B) to distract potential predators (C) to help catch food (D) to preserve warmth,SKININTERGUM
"At science conventions, scientists present their research, and members of the audience can discuss or ask questions about the research. The main value of these science conventions is that they allow scientists to (A) see new places. (B) find money for projects. (C) practice public speaking. (D) exchange their ideas.",REPORT
"A class conducts an experiment to determine the best color to paint a solar water heater that they plan to build. For their experimental test, the students have four identical cans. They paint one black, one green, one red, and one white. Each can is filled with 500 mL of 22°C water, and is allowed to sit in the sun for two hours. Which color can will have the greatest increase in water temperature? (A) black (B) green (C) red (D) white",ABSORPTION
Which statement describes animal embryos? (A) display all the features of an adult (B) represent the earliest stage of development (C) have the same number of cells as a fertilized egg (D) have half the number of chromosomes as an adult,animal cycle
"During an investigation, heat transferred from a liquid to the environment. Which pair of explanations can best account for this result? (A) The temperature of the liquid increased, or the liquid became a gas. (B) The temperature of the liquid increased, or the liquid became a solid. (C) The temperature of the liquid decreased, or the liquid became a gas. (D) The temperature of the liquid decreased, or the liquid became a solid.",INFERENCE
A scientist trying to identify an unknown liquid may heat the liquid. Which would be the best reason for the scientist to heat the liquid? (A) to observe a color change (B) to get rid of most impurities (C) to identify the boiling point (D) to collect gases for additional study,BOILING
"A scientific explanation should include a demonstration of the relationships between    (A) measurement, form, and function. (B) changes, interactions, and formulas. (C) logic, evidence, and current knowledge. (D) hypothesis, problem solving, and lab equipment.",REPORT
A student places a sheet of black construction paper on her desk. What happens to most of the light that strikes the black construction paper? (A) The light is bent by the paper. (B) The light reflects off the paper. (C) The light is absorbed by the paper. (D) The light passes through the paper.,ABSORPTION
"Use The Periodic Table of the Elements and the information below to answer the question. Magnesium metal (Mg) is grayish-white in color and reacts actively with water. Fluorine (F2) is a greenish-yellow gas at room temperature and is a member of the halogen family. These two elements react to produce magnesium fluoride (MgF2), a chemical commonly used in making windows and lenses. How does adding heat energy affect magnesium fluoride (MgF2) molecules? (A) The motion of the molecules stops. (B) The motion of the molecules increases. (C) The motion of the molecules decreases. (D) The motion of the molecules is at a constant rate.",TEMP
"The Life_cycle of some plants includes the process of pollination. Pollination is helped by (A) wind, water, and insects. (B) sun, water, and roots. (C) humans, sun, and stems. (D) roots, wind, and stems.",SEEDDISP
Insulin is an important protein for the regulation of glucose levels in the blood. Which statement best describes the function of insulin? (A) Insulin stimulates cells to absorb glucose from the blood. (B) Insulin causes the liver to release glucose into the blood. (C) Insulin facilitates the effects of antibiotics in the cell. (D) Insulin develops chemical bonds on the cell membrane.,circulatory
A model of the Moon would be different from a model of Earth in that the Moon should (A) be smaller than Earth. (B) have a source of light inside. (C) have a smoother surface than Earth. (D) have fewer impact craters on the surface.,SIZES
Which property of an object can be described as smooth? (A) color (B) odor (C) size (D) texture,TEXT
"An object's hardness, taste, and texture are examples of (A) principles (B) stages (C) properties (D) processes",properties of objects
Scientists have created trains that use magnets to make the trains float above the tracks as they travel. These trains float because (1) the track is waxed (2) the like poles repel (3) the train has a low density (4) a chemical change occurs,magnetism
Light enters the human eye through the (A) retina. (B) pupil. (C) iris. (D) lens.,SENSES
"As a glacier melts and retreats, a layer of bedrock is exposed. Which term best describes the process that establishes a community on the bedrock? (A) disturbance (B) succession (C) weathering (D) stabilization",SUCCESSION
Which is the best way to generate an electrical current in a coil of wire? (A) stroking the coil with a piece of silk (B) heating the coil uniformly (C) laying the coil near a magnet (D) rotating the coil in a magnetic field,GENERATE
"When a skydiver jumps from a plane, the open parachute will increase the air resistance by (A) reducing fluid friction. (B) increasing surface area. (C) increasing terminal velocity. (D) decreasing mass.",AIRRESISTANCE
Biological evolution can occur through all of these except (A) competition. (B) fossilization. (C) variation. (D) adaptation.,COMP
What property of water best helps aquatic Life_survive in lakes during the winter? (A) water has a high specific heat capacity (B) water has a high surface tension (C) water is less dense as a solid than as a liquid (D) water is a polar molecule,WATER
"Since 1961, Nevada has led the United States in production of which resource? (A) gold (B) uranium (C) lumber (D) iron",MINING
"A party shop delivers helium-filled balloons to homes and businesses. The owners realize from experience that on hot summer days they should inflate the balloons only three-quarters full. On cold winter days they can fully inflate the balloons. Which of the following is the best hypothesis to explain this observation? (A) The helium gas is more active in the winter season. (B) Air outside the balloons leaks into the balloons. (C) As the temperature increases, the helium in the balloons expands. (D) Outdoor air pressure in the summer is less than indoor air pressure.",TEMP
"Evidence indicates that the magnetic field of Earth has reversed direction many times throughout history. After a magnetic reversal, which would most likely be affected? (A) the length and severity of seasons (B) the formation of new tectonic plates (C) the direction of rotation of Earth on the axis (D) the alignment of minerals in newly formed crust",CRUST
Scientists claim that the continents of South America and Africa were once a single landmass. All of the following observations support this claim except (A) the mountains on these continents have similar rocks of the same age. (B) these continents appear to fit together like the pieces of a puzzle. (C) similar fish live in the ocean off the coasts of these continents. (D) the same kinds of fossils have been found on these continents.,CONTDRIFT
