feature,label
Increased nutrient levels in lakes can cause ecological changes that result in the death of many fish. At what point in the hydrological cycle are most nutrients deposited into lakes? (A) runoff (B) evaporation (C) precipitation (D) transpiration,GROUNDWATER
Which of the following events during meiosis contributes most to the variation within a species? (A) pairing of chromosomes (B) creation of haploid gametes (C) segregation of alleles (D) separation of chromatids,MEIOSIS
"Scientists discovered that although infectious bacteria may develop immunity to antibiotic medications, some bacteria are unable to resist certain peptides, which act as natural antibiotic substances inside the human body. This discovery led to the development of which new technology? (A) artificial substances that mimic human peptides (B) antibiotics that can be absorbed through the skin (C) bacteria that attack antibiotic-resistant organisms (D) antibiotics that adapt in response to bacterial immunity",INFECT
"Students are preparing to determine the boiling points of several aqueous solutions. In addition to proper lab attire, what devices or instruments will the students need to conduct this experiment? (A) hot plate, beaker, masking tape (B) thermometer, hot plate, beaker (C) matches, beaker, thermometer (D) balance, hot plate, thermometer",THERM
"A person produces two sound waves with a flute, one immediately after the other. Both sound waves have the same pitch, but the second one is louder. Which of the following properties is greater for the second sound wave? (A) Frequency (B) Amplitude (C) Wavelength (D) Speed in air",AMPLITUDE
"Blood is composed of different cell types that transport nutrients and wastes throughout the body. Because of this, blood is classified as (A) a tissue. (B) an organ. (C) a system. (D) an organism.",TISSUES
"A student identifies a soil sample as ""very gritty."" What characteristic of the soil did the student describe? (A) texture (B) hardness (C) organic content (D) water retention",TEXT
What is involved in creating genetically modified bacteria? (A) allowing them to reproduce freely (B) changing their food source (C) using biotechnology techniques (D) growing them on selected plants,OTHER
Which of the following are narrow belts of strong winds found in the upper troposphere? (A) doldrums (B) westerlies (C) trade winds (D) jet streams,JETSTREAM
Skunks spray a strong-smelling liquid to ___. (A) get rid of wastes (B) attract prey (C) defend themselves (D) help nearby plants grow,DEFENSE
"Bruce plays his violin every Friday night for the symphony. Before he plays, he plucks each string to see if his violin is in tune. Which is most responsible for the generation of sound waves from his violin? (A) material of the violin (B) vibrations of the string (C) movement of the violin (D) composition of the string",GENERATE
"Many animals are still being hunted for their fur. Because of this, many of these animals are in danger of (A) starvation. (B) extinction. (C) forest fires. (D) overpopulation.",POPDEST
Which is an example of condensation? (A) water boiling in a pot (B) water being absorbed by plants (C) salt being removed from water (D) moisture on mirror after hot shower,CONDENSING
The movement of crustal plates results from circulating currents in material beneath the crust of Earth. Which best describes the material which moves the crustal plates? (A) hot water (B) molten rock (C) liquid metal (D) solid iron,CRUST
"While a sailor was out fishing, he got lost at sea. Which object would help him direct the boat back to shore? (A) Rope (B) Magnetic compass (C) Blanket (D) Measuring tape",COMPASS
"Erin wants to make a strong, light chair. Which natural material should she use? (A) iron (B) granite (C) clay (D) wood",durability
"Students shake salt into a jar of water, and they shake pepper into a second jar of water. Which statement best compares the two jars? (A) Only the salt and water is a mixture. (B) Only the pepper and water is a solution. (C) Both jars contain solutions. (D) Both jars contain mixtures.",MIXTURES
The National Aeronautics and Space Administration (NASA) is the agency responsible for the space program in the United States. What was the goal of NASA's Apollo program? (A) to search for Life_on planets other than Earth (B) to land on a planet in another solar system (C) to determine the composition the Sun (D) to send a human to land on the Moon,HUMAN
Some birds fly south in the fall and return in the spring. This is an example of (A) migration (B) camouflage (C) hibernation (D) growth,MIGR
Why can a small fire be put out by placing a heavy blanket over it? (A) This lowers the temperature. (B) This makes the flames smaller. (C) This absorbs the burning substance. (D) This keeps oxygen from reaching the fire.,CHEMREACT
"A salvage yard contains a mixture of iron, glass, aluminum, and plastic. Which property of iron does the salvage yard take advantage of when separating the iron from the rest of the materials? (A) magnetic (B) electrical (C) ductility (D) malleability",SEPHETERO
